country,currency,yearLastUpdate,monthLastUpdate,contributors,item_id,item_name,average_price,lowest_price,highest_price
Romania,EUR,2023,12,1894,27,"Apartment (1 bedroom) Outside of Centre, Rent Per Month",267.2088407450605,161.4678092726873,403.66952318171826
Romania,EUR,2023,12,1894,30,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment, Utilities (Monthly)",127.12981214498076,80.73390463634365,205.8714568226763
Romania,EUR,2023,12,1894,33,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL), Utilities (Monthly)",8.250412906967783,6.055042847725773,13.321094264996702
Romania,EUR,2023,12,1894,34,"Mobile Phone Monthly Plan with Calls and 10GB+ Data, Utilities (Monthly)",7.187291500962222,5.045869039771478,10.091738079542957
Romania,EUR,2023,12,1894,40,"Fitness Club, Monthly Fee for 1 Adult, Sports And Leisure",35.184455804555895,20.183476159085913,50.45869039771478
Romania,EUR,2023,12,1894,105,"Average Monthly Net Salary (After Tax), Salaries And Financing",724.5780198128276,724.5780198128276,724.5780198128276
Slovakia,EUR,2023,11,723,1,"Meal, Inexpensive Restaurant, Restaurants",7.0,5.0,12.0
Slovakia,EUR,2023,11,723,18,"One-way Ticket (Local Transport), Transportation",0.9,0.6,1.1
Slovakia,EUR,2023,11,723,26,"Apartment (1 bedroom) in City Centre, Rent Per Month",517.8061224489796,364.44444444444446,800.0
Slovakia,EUR,2023,11,723,27,"Apartment (1 bedroom) Outside of Centre, Rent Per Month",423.89473684210526,300.0,600.0
Slovakia,EUR,2023,11,723,30,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment, Utilities (Monthly)",209.1331571071337,150.0,318.75
Slovakia,EUR,2023,11,723,33,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL), Utilities (Monthly)",17.724883720930233,12.9,25.0
Slovakia,EUR,2023,11,723,34,"Mobile Phone Monthly Plan with Calls and 10GB+ Data, Utilities (Monthly)",32.02325581395349,17.0,33.0
Slovakia,EUR,2023,11,723,40,"Fitness Club, Monthly Fee for 1 Adult, Sports And Leisure",33.14705882352941,20.0,50.0
Slovakia,EUR,2023,11,723,105,"Average Monthly Net Salary (After Tax), Salaries And Financing",1029.7711388888888,1029.7711388888888,1029.7711388888888
Slovenia,EUR,2023,11,476,1,"Meal, Inexpensive Restaurant, Restaurants",10.0,7.0,15.0
Slovenia,EUR,2023,11,476,18,"One-way Ticket (Local Transport), Transportation",1.3,1.2,2.0
Slovenia,EUR,2023,11,476,26,"Apartment (1 bedroom) in City Centre, Rent Per Month",597.9969692307692,358.76359999999994,900.0
Slovenia,EUR,2023,11,476,27,"Apartment (1 bedroom) Outside of Centre, Rent Per Month",475.4761904761905,300.0,800.0
Slovenia,EUR,2023,11,476,30,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment, Utilities (Monthly)",218.49072802197804,150.0,425.0
Slovenia,EUR,2023,11,476,33,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL), Utilities (Monthly)",33.26634615384616,25.0,50.0
Slovenia,EUR,2023,11,476,34,"Mobile Phone Monthly Plan with Calls and 10GB+ Data, Utilities (Monthly)",9.527999999999999,7.99,20.0
Slovenia,EUR,2023,11,476,40,"Fitness Club, Monthly Fee for 1 Adult, Sports And Leisure",40.10606060606061,25.0,60.0
Slovenia,EUR,2023,11,476,105,"Average Monthly Net Salary (After Tax), Salaries And Financing",1296.45825,1296.45825,1296.45825
Spain,EUR,2023,12,3162,1,"Meal, Inexpensive Restaurant, Restaurants",12.0,8.0,18.0
Spain,EUR,2023,12,3162,18,"One-way Ticket (Local Transport), Transportation",1.5,1.05,2.4
Spain,EUR,2023,12,3162,26,"Apartment (1 bedroom) in City Centre, Rent Per Month",756.0885160714287,500.0,1200.0
Spain,EUR,2023,12,3162,27,"Apartment (1 bedroom) Outside of Centre, Rent Per Month",615.2491766984537,420.0,1000.0
Spain,EUR,2023,12,3162,30,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment, Utilities (Monthly)",126.31010295551319,85.0,212.5
Spain,EUR,2023,12,3162,33,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL), Utilities (Monthly)",32.26725536992841,24.7551724137931,50.0
Spain,EUR,2023,12,3162,34,"Mobile Phone Monthly Plan with Calls and 10GB+ Data, Utilities (Monthly)",19.12099644128114,10.0,20.0
Spain,EUR,2023,12,3162,40,"Fitness Club, Monthly Fee for 1 Adult, Sports And Leisure",38.87902523933855,25.0,60.0
Spain,EUR,2023,12,3162,105,"Average Monthly Net Salary (After Tax), Salaries And Financing",1767.6560189877894,1767.6560189877894,1767.6560189877894
Sweden,EUR,2023,11,1520,1,"Meal, Inexpensive Restaurant, Restaurants",10.566360407159465,7.924770305369599,17.17033566163413
Sweden,EUR,2023,11,1520,18,"One-way Ticket (Local Transport), Transportation",3.0818551187548437,2.37743109161088,3.5221201357198217
Sweden,EUR,2023,11,1520,26,"Apartment (1 bedroom) in City Centre, Rent Per Month",787.9307620866248,513.877327801522,1358.5086795325287
Sweden,EUR,2023,11,1520,27,"Apartment (1 bedroom) Outside of Centre, Rent Per Month",592.88448437146,361.01731391128175,1056.6360407159466
Sweden,EUR,2023,11,1520,30,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment, Utilities (Monthly)",90.0216821280668,40.50438156077795,199.58680769078987
Sweden,EUR,2023,11,1520,33,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL), Utilities (Monthly)",27.972257235606452,17.61060067859911,42.177388625244866
Sweden,EUR,2023,11,1520,34,"Mobile Phone Monthly Plan with Calls and 10GB+ Data, Utilities (Monthly)",26.10467919556135,17.522547675206113,26.415901017898662
Sweden,EUR,2023,11,1520,40,"Fitness Club, Monthly Fee for 1 Adult, Sports And Leisure",32.99759692728406,22.013250848248884,49.74994691704248
Sweden,EUR,2023,11,1520,105,"Average Monthly Net Salary (After Tax), Salaries And Financing",2488.5217908903755,2488.5217908903755,2488.5217908903755
